InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
544210,SWM-010A,BIKINI TOP MINIMALIST - TERRACOTTA,3,2023-02-19 00:00:00,37.55,10848.0,Australia
538933,SWM-001B,PRINTED SURF BIKINI BOTTOM - CORAL,2,2023-05-15 00:00:00,35.78,10303.0,Australia
C537794,SWM-006A,RECYCLED NYLON BOARD SHORTS - OLIVE,-1,2023-10-20 00:00:00,65.0,10190.0,Canada
536486,SWM-007A,BEADED ANKLET SET - GOLD,3,2023-02-27 00:00:00,18.28,10047.0,Australia
547473,SWM-009A,UV50 LONG-SLEEVE SWIM TOP - BLACK,2,2023-08-09 00:00:00,54.21,11191.0,New Zealand
545041,SWM-007A,BEADED ANKLET SET - GOLD,2,2023-12-08 00:00:00,17.16,10932.0,Australia
546787,SWM-006A,RECYCLED NYLON BOARD SHORTS - OLIVE,3,2023-08-14 00:00:00,63.67,11131.0,Australia
545979,SWM-010B,BIKINI BOTTOM MINIMALIST - TERRACOTTA,3,2023-09-28 00:00:00,33.5,11041.0,Australia
543189,SWM-011A,MESH SARONG WRAP - FOREST GREEN,2,2023-12-23 00:00:00,33.11,10728.0,Australia
541659,SWM-006A,RECYCLED NYLON BOARD SHORTS - OLIVE,3,2023-10-22 00:00:00,62.1,10566.0,Germany
547415,SWM-010A,BIKINI TOP MINIMALIST - TERRACOTTA,2,2023-10-28 00:00:00,37.14,11186.0,Australia
540204,SWM-016A,SHELL HAIR CLIP SET,2,2023-04-01 00:00:00,15.13,10432.0,United States
537390,SWM-017A,SURF JOURNAL - KRAFT,2,2023-12-20 00:00:00,18.58,10146.0,Portugal
543380,SWM-002A,RIBBED ONE-PIECE SWIMSUIT - SAND,1,2023-11-13 00:00:00,89.53,10751.0,Spain
545358,SWM-008A,WATERPROOF TOTE BAG - NATURAL,4,2023-06-29 00:00:00,42.23,10963.0,Portugal
541245,SWM-001B,PRINTED SURF BIKINI BOTTOM - CORAL,1,2023-08-20 00:00:00,37.48,10531.0,United States
537526,SWM-005A,TERRY CLOTH BUCKET HAT - ECRU,4,2023-04-21 00:00:00,28.43,10159.0,United States
547424,SWM-003A,HIGH-NECK RASH GUARD - NAVY,2,2023-08-04 00:00:00,57.46,11187.0,United States
544682,SWM-009A,UV50 LONG-SLEEVE SWIM TOP - BLACK,3,2023-01-09 00:00:00,55.73,10896.0,Australia
546982,SWM-012A,SURF WAX KIT - COOL,2,2023-10-27 00:00:00,12.44,11155.0,Germany
542037,SWM-002A,RIBBED ONE-PIECE SWIMSUIT - SAND,4,2023-06-27 00:00:00,85.24,10599.0,Australia
542370,SWM-009A,UV50 LONG-SLEEVE SWIM TOP - BLACK,2,2023-07-07 00:00:00,56.7,10639.0,United States
545376,SWM-010B,BIKINI BOTTOM MINIMALIST - TERRACOTTA,4,2023-05-01 00:00:00,34.23,10967.0,France
538740,SWM-013A,BIODEGRADABLE SUNSCREEN SPF50,1,2023-11-04 00:00:00,20.69,10290.0,United States
544634,SWM-008A,WATERPROOF TOTE BAG - NATURAL,4,2023-12-28 00:00:00,46.43,10888.0,Germany
540479,SWM-008A,WATERPROOF TOTE BAG - NATURAL,3,2023-08-21 00:00:00,46.38,10461.0,Spain
539865,SWM-001A,PRINTED SURF BIKINI TOP - CORAL,1,2023-04-12 00:00:00,41.08,10391.0,Portugal
545786,SWM-001B,PRINTED SURF BIKINI BOTTOM - CORAL,3,2023-09-26 00:00:00,34.42,11010.0,New Zealand
538599,SWM-008A,WATERPROOF TOTE BAG - NATURAL,2,2023-04-19 00:00:00,42.81,10272.0,New Zealand
542112,SWM-011A,MESH SARONG WRAP - FOREST GREEN,1,2023-08-11 00:00:00,29.47,10611.0,United States
539859,SWM-009A,UV50 LONG-SLEEVE SWIM TOP - BLACK,1,2023-09-17 00:00:00,57.3,10389.0,Portugal
545588,SWM-006A,RECYCLED NYLON BOARD SHORTS - OLIVE,1,2023-01-31 00:00:00,67.98,10996.0,Indonesia
539394,SWM-009A,UV50 LONG-SLEEVE SWIM TOP - BLACK,3,2023-10-29 00:00:00,53.98,10342.0,Australia
537276,SWM-001B,PRINTED SURF BIKINI BOTTOM - CORAL,1,2023-10-07 00:00:00,35.87,10136.0,New Zealand
541505,SWM-012A,SURF WAX KIT - COOL,1,2023-06-15 00:00:00,11.33,10552.0,United States
543685,SWM-009A,UV50 LONG-SLEEVE SWIM TOP - BLACK,2,2023-02-05 00:00:00,56.27,10785.0,United States
536596,SWM-008A,WATERPROOF TOTE BAG - NATURAL,4,2023-09-21 00:00:00,44.79,10052.0,New Zealand
537257,SWM-008A,WATERPROOF TOTE BAG - NATURAL,4,2023-10-28 00:00:00,45.78,10133.0,Germany
546601,SWM-007A,BEADED ANKLET SET - GOLD,2,2023-05-08 00:00:00,17.97,11111.0,United States
542007,SWM-003A,HIGH-NECK RASH GUARD - NAVY,2,2023-02-18 00:00:00,50.72,10595.0,Spain
546800,SWM-012A,SURF WAX KIT - COOL,1,2023-12-21 00:00:00,12.17,11131.0,Australia
538820,SWM-010B,BIKINI BOTTOM MINIMALIST - TERRACOTTA,3,2023-07-22 00:00:00,34.17,10297.0,United States
547439,SWM-001B,PRINTED SURF BIKINI BOTTOM - CORAL,4,2023-09-29 00:00:00,37.45,11188.0,United States
541228,SWM-001B,PRINTED SURF BIKINI BOTTOM - CORAL,3,2023-06-25 00:00:00,38.39,10530.0,Australia
545860,SWM-014B,REVERSIBLE BIKINI BOTTOM - BLACK/WHITE,1,2023-05-22 00:00:00,36.23,11025.0,Australia
543840,SWM-009A,UV50 LONG-SLEEVE SWIM TOP - BLACK,3,2023-08-20 00:00:00,56.66,10803.0,Australia
546347,SWM-004A,LINEN BEACH COVER-UP DRESS - WHITE,4,2023-12-04 00:00:00,67.7,11079.0,United States
536935,SWM-009A,UV50 LONG-SLEEVE SWIM TOP - BLACK,3,2023-08-24 00:00:00,58.17,10097.0,Portugal
545641,SWM-009A,UV50 LONG-SLEEVE SWIM TOP - BLACK,1,2023-08-15 00:00:00,60.39,10998.0,Canada
536221,SWM-008A,WATERPROOF TOTE BAG - NATURAL,4,2023-07-31 00:00:00,47.37,10027.0,United States
547498,SWM-001B,PRINTED SURF BIKINI BOTTOM - CORAL,3,2023-10-13 00:00:00,37.04,11195.0,France
539584,SWM-013A,BIODEGRADABLE SUNSCREEN SPF50,4,2023-04-14 00:00:00,20.23,10364.0,Indonesia
540595,SWM-016A,SHELL HAIR CLIP SET,2,2023-06-24 00:00:00,14.22,10474.0,Brazil
544145,SWM-010A,BIKINI TOP MINIMALIST - TERRACOTTA,1,2023-11-16 00:00:00,37.41,10838.0,New Zealand
544590,SWM-010B,BIKINI BOTTOM MINIMALIST - TERRACOTTA,2,2023-06-06 00:00:00,35.81,10886.0,Australia
539177,SWM-011A,MESH SARONG WRAP - FOREST GREEN,4,2023-08-07 00:00:00,32.66,10331.0,Portugal
543091,SWM-001B,PRINTED SURF BIKINI BOTTOM - CORAL,2,2023-06-29 00:00:00,35.75,10719.0,Australia
538740,SWM-011A,MESH SARONG WRAP - FOREST GREEN,1,2023-11-04 00:00:00,30.28,10290.0,United States
541610,SWM-006A,RECYCLED NYLON BOARD SHORTS - OLIVE,3,2023-12-23 00:00:00,65.01,10559.0,Australia
546227,SWM-014B,REVERSIBLE BIKINI BOTTOM - BLACK/WHITE,4,2023-03-27 00:00:00,39.39,11070.0,United States
547070,SWM-014A,REVERSIBLE BIKINI TOP - BLACK/WHITE,2,2023-06-12 00:00:00,45.37,11162.0,Spain
547320,SWM-007A,BEADED ANKLET SET - GOLD,2,2023-05-28 00:00:00,18.07,11177.0,Australia
540383,SWM-002A,RIBBED ONE-PIECE SWIMSUIT - SAND,1,2023-07-04 00:00:00,86.28,10446.0,Indonesia
540948,SWM-009A,UV50 LONG-SLEEVE SWIM TOP - BLACK,4,2023-06-19 00:00:00,56.1,10505.0,Germany
542307,SWM-012A,SURF WAX KIT - COOL,1,2023-03-06 00:00:00,12.05,10632.0,Spain
544968,SWM-016A,SHELL HAIR CLIP SET,1,2023-09-17 00:00:00,14.68,10925.0,Australia
538873,SWM-014B,REVERSIBLE BIKINI BOTTOM - BLACK/WHITE,3,2023-10-06 00:00:00,38.69,10301.0,Australia
538664,SWM-014B,REVERSIBLE BIKINI BOTTOM - BLACK/WHITE,1,2023-12-03 00:00:00,37.95,10279.0,Spain
541138,SWM-001B,PRINTED SURF BIKINI BOTTOM - CORAL,2,2023-01-30 00:00:00,36.9,10523.0,United States
537606,SWM-010B,BIKINI BOTTOM MINIMALIST - TERRACOTTA,4,2023-07-19 00:00:00,33.06,10165.0,Canada
544088,SWM-016A,SHELL HAIR CLIP SET,4,2023-03-25 00:00:00,15.36,10834.0,France
542831,SWM-016A,SHELL HAIR CLIP SET,3,2023-08-07 00:00:00,14.23,10693.0,Australia
537305,SWM-005A,TERRY CLOTH BUCKET HAT - ECRU,3,2023-07-15 00:00:00,28.16,10138.0,Australia
541280,SWM-008A,WATERPROOF TOTE BAG - NATURAL,1,2023-09-01 00:00:00,44.13,10536.0,New Zealand
542059,SWM-011A,MESH SARONG WRAP - FOREST GREEN,3,2023-12-22 00:00:00,30.32,10601.0,United States
546459,SWM-001A,PRINTED SURF BIKINI TOP - CORAL,2,2023-04-11 00:00:00,42.95,11093.0,United States
540314,SWM-002A,RIBBED ONE-PIECE SWIMSUIT - SAND,2,2023-09-12 00:00:00,81.5,10440.0,Australia
544679,SWM-005A,TERRY CLOTH BUCKET HAT - ECRU,3,2023-06-28 00:00:00,29.04,10895.0,Indonesia
543680,SWM-011A,MESH SARONG WRAP - FOREST GREEN,2,2023-08-26 00:00:00,30.01,10784.0,Germany
542394,SWM-016A,SHELL HAIR CLIP SET,4,2023-06-05 00:00:00,15.27,10640.0,United States
542193,SWM-010B,BIKINI BOTTOM MINIMALIST - TERRACOTTA,4,2023-02-20 00:00:00,37.67,10621.0,United States
536291,SWM-003A,HIGH-NECK RASH GUARD - NAVY,3,2023-12-20 00:00:00,53.28,10030.0,Indonesia
544409,SWM-008A,WATERPROOF TOTE BAG - NATURAL,4,2023-12-15 00:00:00,47.64,10868.0,New Zealand
540741,SWM-012A,SURF WAX KIT - COOL,4,2023-02-01 00:00:00,12.01,10493.0,Australia
544148,SWM-001A,PRINTED SURF BIKINI TOP - CORAL,2,2023-02-02 00:00:00,41.86,10840.0,Spain
545797,SWM-013A,BIODEGRADABLE SUNSCREEN SPF50,1,2023-12-15 00:00:00,22.75,11011.0,Australia
536825,SWM-004A,LINEN BEACH COVER-UP DRESS - WHITE,3,2023-03-29 00:00:00,76.71,10082.0,United States
536707,SWM-011A,MESH SARONG WRAP - FOREST GREEN,2,2023-01-02 00:00:00,31.37,10068.0,Australia
543132,SWM-010A,BIKINI TOP MINIMALIST - TERRACOTTA,2,2023-05-23 00:00:00,36.22,10722.0,Australia
539598,SWM-013A,BIODEGRADABLE SUNSCREEN SPF50,3,2023-01-24 00:00:00,19.84,10365.0,United States
537504,SWM-016A,SHELL HAIR CLIP SET,1,2023-07-13 00:00:00,14.96,10155.0,Australia
539245,SWM-016A,SHELL HAIR CLIP SET,2,2023-06-09 00:00:00,15.64,10333.0,Indonesia
539040,SWM-008A,WATERPROOF TOTE BAG - NATURAL,1,2023-04-11 00:00:00,43.62,10314.0,Japan
543849,SWM-002A,RIBBED ONE-PIECE SWIMSUIT - SAND,4,2023-07-05 00:00:00,85.96,10805.0,United States
536376,SWM-017A,SURF JOURNAL - KRAFT,4,2023-07-30 00:00:00,19.85,10037.0,United States
536286,SWM-008A,WATERPROOF TOTE BAG - NATURAL,1,2023-11-13 00:00:00,44.69,10030.0,Indonesia
541805,SWM-005A,TERRY CLOTH BUCKET HAT - ECRU,3,2023-10-19 00:00:00,29.08,10579.0,Australia
540592,SWM-007A,BEADED ANKLET SET - GOLD,4,2023-12-27 00:00:00,18.83,10473.0,Indonesia
539203,SWM-014A,REVERSIBLE BIKINI TOP - BLACK/WHITE,4,2023-05-09 00:00:00,44.6,10332.0,Australia
539226,SWM-013A,BIODEGRADABLE SUNSCREEN SPF50,2,2023-09-29 00:00:00,22.74,10332.0,Australia
538818,SWM-016A,SHELL HAIR CLIP SET,2,2023-06-22 00:00:00,15.6,10297.0,United States
542354,SWM-016A,SHELL HAIR CLIP SET,4,2023-11-19 00:00:00,14.58,10638.0,United States
539203,SWM-017A,SURF JOURNAL - KRAFT,3,2023-05-09 00:00:00,19.7,10332.0,Australia
539137,SWM-003A,HIGH-NECK RASH GUARD - NAVY,1,2023-09-14 00:00:00,54.37,10327.0,France
539861,SWM-014B,REVERSIBLE BIKINI BOTTOM - BLACK/WHITE,3,2023-08-29 00:00:00,36.58,10390.0,Australia
545652,SWM-006A,RECYCLED NYLON BOARD SHORTS - OLIVE,4,2023-02-13 00:00:00,66.74,11000.0,United States
542898,SWM-016A,SHELL HAIR CLIP SET,1,2023-05-09 00:00:00,15.36,10699.0,France
541834,SWM-001B,PRINTED SURF BIKINI BOTTOM - CORAL,1,2023-08-25 00:00:00,39.76,10582.0,Brazil
538852,SWM-011A,MESH SARONG WRAP - FOREST GREEN,3,2023-05-04 00:00:00,31.9,10301.0,Australia
541577,SWM-014B,REVERSIBLE BIKINI BOTTOM - BLACK/WHITE,2,2023-03-06 00:00:00,39.38,10556.0,New Zealand
537426,SWM-006A,RECYCLED NYLON BOARD SHORTS - OLIVE,4,2023-03-29 00:00:00,67.67,10151.0,Indonesia
546606,SWM-001B,PRINTED SURF BIKINI BOTTOM - CORAL,3,2023-09-07 00:00:00,38.85,11112.0,Australia
539684,SWM-014B,REVERSIBLE BIKINI BOTTOM - BLACK/WHITE,3,2023-10-14 00:00:00,35.21,10370.0,Indonesia
547389,SWM-014A,REVERSIBLE BIKINI TOP - BLACK/WHITE,3,2023-03-18 00:00:00,41.85,11184.0,Indonesia
545699,SWM-007A,BEADED ANKLET SET - GOLD,2,2023-07-16 00:00:00,18.25,11001.0,France
546071,SWM-003A,HIGH-NECK RASH GUARD - NAVY,4,2023-05-09 00:00:00,51.74,11052.0,Indonesia
546533,SWM-016A,SHELL HAIR CLIP SET,2,2023-04-22 00:00:00,14.81,11104.0,Brazil
547535,SWM-008A,WATERPROOF TOTE BAG - NATURAL,2,2023-11-19 00:00:00,47.04,11199.0,Australia
539083,SWM-004A,LINEN BEACH COVER-UP DRESS - WHITE,1,2023-02-23 00:00:00,73.22,10319.0,Canada
539580,SWM-009A,UV50 LONG-SLEEVE SWIM TOP - BLACK,2,2023-02-27 00:00:00,53.44,10364.0,Indonesia
537360,SWM-016A,SHELL HAIR CLIP SET,4,2023-03-06 00:00:00,15.09,10146.0,Portugal
545914,SWM-013A,BIODEGRADABLE SUNSCREEN SPF50,2,2023-06-26 00:00:00,20.25,11032.0,France
541834,SWM-002A,RIBBED ONE-PIECE SWIMSUIT - SAND,1,2023-08-25 00:00:00,90.4,10582.0,Brazil
542986,SWM-001B,PRINTED SURF BIKINI BOTTOM - CORAL,2,2023-04-14 00:00:00,34.62,10711.0,Australia
541133,SWM-012A,SURF WAX KIT - COOL,2,2023-10-25 00:00:00,12.41,10522.0,New Zealand
543081,SWM-002A,RIBBED ONE-PIECE SWIMSUIT - SAND,3,2023-03-04 00:00:00,92.91,10719.0,Australia
537010,SWM-006A,RECYCLED NYLON BOARD SHORTS - OLIVE,1,2023-11-18 00:00:00,65.59,10104.0,Australia
539449,SWM-013A,BIODEGRADABLE SUNSCREEN SPF50,3,2023-04-14 00:00:00,21.47,10351.0,France
539466,SWM-010B,BIKINI BOTTOM MINIMALIST - TERRACOTTA,1,2023-08-14 00:00:00,34.96,10353.0,Indonesia
544931,SWM-011A,MESH SARONG WRAP - FOREST GREEN,3,2023-02-14 00:00:00,29.16,10922.0,Australia
544840,SWM-016A,SHELL HAIR CLIP SET,3,2023-03-31 00:00:00,15.63,10913.0,United Kingdom
536202,SWM-001A,PRINTED SURF BIKINI TOP - CORAL,3,2023-02-09 00:00:00,41.43,10027.0,United States
536486,SWM-009A,UV50 LONG-SLEEVE SWIM TOP - BLACK,4,2023-02-27 00:00:00,54.96,10047.0,Australia
541007,SWM-004A,LINEN BEACH COVER-UP DRESS - WHITE,3,2023-04-10 00:00:00,76.38,10509.0,Australia
536343,SWM-014A,REVERSIBLE BIKINI TOP - BLACK/WHITE,4,2023-07-08 00:00:00,40.28,10035.0,Australia
537668,SWM-016A,SHELL HAIR CLIP SET,4,2023-09-05 00:00:00,13.99,10172.0,Australia
540157,SWM-015A,PACKABLE BEACH BLANKET - STRIPE,4,2023-09-27 00:00:00,51.98,10427.0,New Zealand
543895,SWM-007A,BEADED ANKLET SET - GOLD,1,2023-10-21 00:00:00,18.04,10809.0,United States
542304,SWM-015A,PACKABLE BEACH BLANKET - STRIPE,2,2023-02-09 00:00:00,51.51,10632.0,Spain
546775,SWM-003A,HIGH-NECK RASH GUARD - NAVY,2,2023-03-18 00:00:00,55.02,11131.0,Australia
C538761,SWM-009A,UV50 LONG-SLEEVE SWIM TOP - BLACK,-1,2023-09-08 00:00:00,54.83,10293.0,Australia
546297,SWM-006A,RECYCLED NYLON BOARD SHORTS - OLIVE,3,2023-10-23 00:00:00,59.68,11078.0,France
536656,SWM-010A,BIKINI TOP MINIMALIST - TERRACOTTA,4,2023-10-03 00:00:00,39.52,10056.0,United States
547378,SWM-009A,UV50 LONG-SLEEVE SWIM TOP - BLACK,3,2023-10-02 00:00:00,54.0,11183.0,Australia
540855,SWM-011A,MESH SARONG WRAP - FOREST GREEN,3,2023-05-20 00:00:00,31.77,10498.0,Australia
543778,SWM-017A,SURF JOURNAL - KRAFT,4,2023-10-22 00:00:00,19.39,10793.0,New Zealand
546632,SWM-010B,BIKINI BOTTOM MINIMALIST - TERRACOTTA,1,2023-06-29 00:00:00,32.96,11118.0,Portugal
538808,SWM-017A,SURF JOURNAL - KRAFT,1,2023-11-09 00:00:00,19.33,10296.0,New Zealand
540790,SWM-009A,UV50 LONG-SLEEVE SWIM TOP - BLACK,3,2023-05-20 00:00:00,53.34,10494.0,Australia
545055,SWM-001A,PRINTED SURF BIKINI TOP - CORAL,1,2023-04-01 00:00:00,42.13,10934.0,Australia
546838,SWM-016A,SHELL HAIR CLIP SET,1,2023-05-18 00:00:00,15.18,11136.0,United States
536256,SWM-003A,HIGH-NECK RASH GUARD - NAVY,2,2023-02-02 00:00:00,56.6,10030.0,Indonesia
536206,SWM-005A,TERRY CLOTH BUCKET HAT - ECRU,1,2023-03-06 00:00:00,28.8,10027.0,United States
536802,SWM-002A,RIBBED ONE-PIECE SWIMSUIT - SAND,3,2023-04-14 00:00:00,82.37,10079.0,United States
547366,SWM-010B,BIKINI BOTTOM MINIMALIST - TERRACOTTA,1,2023-02-09 00:00:00,36.38,11183.0,Australia
544761,SWM-001B,PRINTED SURF BIKINI BOTTOM - CORAL,3,2023-05-10 00:00:00,37.44,10903.0,Canada
544243,SWM-014A,REVERSIBLE BIKINI TOP - BLACK/WHITE,2,2023-02-16 00:00:00,44.78,10849.0,New Zealand
541936,SWM-011A,MESH SARONG WRAP - FOREST GREEN,2,2023-10-30 00:00:00,33.58,10590.0,Indonesia
543228,SWM-014A,REVERSIBLE BIKINI TOP - BLACK/WHITE,3,2023-07-04 00:00:00,42.55,10732.0,Australia
541565,SWM-016A,SHELL HAIR CLIP SET,3,2023-03-31 00:00:00,14.85,10555.0,Germany
537384,SWM-010A,BIKINI TOP MINIMALIST - TERRACOTTA,2,2023-09-15 00:00:00,39.96,10146.0,Portugal
538145,SWM-009A,UV50 LONG-SLEEVE SWIM TOP - BLACK,1,2023-09-04 00:00:00,57.41,10225.0,Brazil
543443,SWM-001B,PRINTED SURF BIKINI BOTTOM - CORAL,4,2023-10-25 00:00:00,37.0,10760.0,Spain
541900,SWM-003A,HIGH-NECK RASH GUARD - NAVY,3,2023-07-17 00:00:00,55.0,10586.0,United States
536873,SWM-009A,UV50 LONG-SLEEVE SWIM TOP - BLACK,2,2023-06-07 00:00:00,55.18,10091.0,United States
545038,SWM-014A,REVERSIBLE BIKINI TOP - BLACK/WHITE,4,2023-10-19 00:00:00,42.29,10932.0,Australia
543987,SWM-014B,REVERSIBLE BIKINI BOTTOM - BLACK/WHITE,1,2023-08-15 00:00:00,37.55,10824.0,Australia
542973,SWM-013A,BIODEGRADABLE SUNSCREEN SPF50,1,2023-10-30 00:00:00,22.59,10708.0,New Zealand
536060,SWM-007A,BEADED ANKLET SET - GOLD,3,2023-04-27 00:00:00,16.97,10006.0,Australia
542068,SWM-014A,REVERSIBLE BIKINI TOP - BLACK/WHITE,4,2023-08-20 00:00:00,40.32,10603.0,Australia
544784,SWM-011A,MESH SARONG WRAP - FOREST GREEN,2,2023-10-12 00:00:00,32.08,10904.0,France
537807,SWM-017A,SURF JOURNAL - KRAFT,1,2023-07-05 00:00:00,19.45,10191.0,France
536425,SWM-014B,REVERSIBLE BIKINI BOTTOM - BLACK/WHITE,4,2023-12-27 00:00:00,35.18,10040.0,France
537567,SWM-010B,BIKINI BOTTOM MINIMALIST - TERRACOTTA,1,2023-03-23 00:00:00,33.19,10163.0,Portugal
538788,SWM-005A,TERRY CLOTH BUCKET HAT - ECRU,1,2023-09-19 00:00:00,25.36,10295.0,Australia
540391,SWM-001A,PRINTED SURF BIKINI TOP - CORAL,2,2023-07-20 00:00:00,40.5,10447.0,Australia
542030,SWM-011A,MESH SARONG WRAP - FOREST GREEN,3,2023-08-19 00:00:00,31.87,10597.0,Australia
540736,SWM-015A,PACKABLE BEACH BLANKET - STRIPE,3,2023-01-08 00:00:00,51.11,10493.0,Australia
540435,SWM-001B,PRINTED SURF BIKINI BOTTOM - CORAL,4,2023-05-25 00:00:00,35.13,10454.0,United States
539302,SWM-010A,BIKINI TOP MINIMALIST - TERRACOTTA,1,2023-03-10 00:00:00,40.81,10335.0,Australia
538928,SWM-011A,MESH SARONG WRAP - FOREST GREEN,2,2023-04-12 00:00:00,31.54,10303.0,Australia
536526,SWM-001A,PRINTED SURF BIKINI TOP - CORAL,1,2023-06-28 00:00:00,41.21,10049.0,United States
537387,SWM-010A,BIKINI TOP MINIMALIST - TERRACOTTA,4,2023-11-19 00:00:00,39.66,10146.0,Portugal
538423,SWM-001A,PRINTED SURF BIKINI TOP - CORAL,1,2023-11-16 00:00:00,41.06,10252.0,New Zealand
539929,SWM-008A,WATERPROOF TOTE BAG - NATURAL,2,2023-06-07 00:00:00,47.37,10399.0,Australia
547400,SWM-003A,HIGH-NECK RASH GUARD - NAVY,4,2023-01-01 00:00:00,53.18,11186.0,Australia
536817,SWM-001B,PRINTED SURF BIKINI BOTTOM - CORAL,4,2023-10-09 00:00:00,39.73,10081.0,Australia
541834,SWM-014A,REVERSIBLE BIKINI TOP - BLACK/WHITE,3,2023-08-25 00:00:00,45.6,10582.0,Brazil
542894,SWM-006A,RECYCLED NYLON BOARD SHORTS - OLIVE,4,2023-11-15 00:00:00,59.82,10698.0,United States
536931,SWM-005A,TERRY CLOTH BUCKET HAT - ECRU,3,2023-12-01 00:00:00,27.32,10096.0,Canada
545648,SWM-011A,MESH SARONG WRAP - FOREST GREEN,4,2023-08-11 00:00:00,33.24,10999.0,France
543270,SWM-010A,BIKINI TOP MINIMALIST - TERRACOTTA,4,2023-04-09 00:00:00,39.0,10739.0,Portugal
540785,SWM-016A,SHELL HAIR CLIP SET,3,2023-03-28 00:00:00,14.37,10494.0,Australia
537645,SWM-002A,RIBBED ONE-PIECE SWIMSUIT - SAND,4,2023-01-19 00:00:00,83.45,10172.0,Australia
536809,SWM-005A,TERRY CLOTH BUCKET HAT - ECRU,2,2023-08-31 00:00:00,29.29,10080.0,United States
546155,SWM-010A,BIKINI TOP MINIMALIST - TERRACOTTA,4,2023-11-01 00:00:00,39.68,11060.0,Spain
538874,SWM-004A,LINEN BEACH COVER-UP DRESS - WHITE,4,2023-10-23 00:00:00,68.44,10301.0,Australia
545135,SWM-008A,WATERPROOF TOTE BAG - NATURAL,3,2023-05-08 00:00:00,46.21,10938.0,United Kingdom
544829,SWM-011A,MESH SARONG WRAP - FOREST GREEN,4,2023-09-14 00:00:00,32.38,10912.0,Canada
543559,SWM-002A,RIBBED ONE-PIECE SWIMSUIT - SAND,4,2023-03-10 00:00:00,88.45,10775.0,Australia
539719,SWM-001A,PRINTED SURF BIKINI TOP - CORAL,2,2023-05-24 00:00:00,40.9,10375.0,New Zealand
541089,SWM-008A,WATERPROOF TOTE BAG - NATURAL,2,2023-05-16 00:00:00,45.39,10520.0,United States
538486,SWM-005A,TERRY CLOTH BUCKET HAT - ECRU,3,2023-02-07 00:00:00,27.1,10265.0,France
546035,SWM-006A,RECYCLED NYLON BOARD SHORTS - OLIVE,4,2023-05-03 00:00:00,64.38,11048.0,United States
541507,SWM-001A,PRINTED SURF BIKINI TOP - CORAL,1,2023-10-08 00:00:00,40.11,10552.0,United States
536838,SWM-008A,WATERPROOF TOTE BAG - NATURAL,2,2023-09-16 00:00:00,47.7,10083.0,Japan
541067,SWM-001B,PRINTED SURF BIKINI BOTTOM - CORAL,1,2023-11-24 00:00:00,38.31,10516.0,Australia
546454,SWM-014B,REVERSIBLE BIKINI BOTTOM - BLACK/WHITE,4,2023-10-15 00:00:00,35.93,11092.0,United States
545389,SWM-010A,BIKINI TOP MINIMALIST - TERRACOTTA,1,2023-10-14 00:00:00,37.15,10971.0,Australia
536695,SWM-004A,LINEN BEACH COVER-UP DRESS - WHITE,1,2023-03-10 00:00:00,69.35,10067.0,France
543366,SWM-006A,RECYCLED NYLON BOARD SHORTS - OLIVE,1,2023-06-03 00:00:00,67.22,10751.0,Spain
546494,SWM-010B,BIKINI BOTTOM MINIMALIST - TERRACOTTA,2,2023-10-16 00:00:00,36.02,11099.0,Australia
541883,SWM-010B,BIKINI BOTTOM MINIMALIST - TERRACOTTA,3,2023-08-23 00:00:00,37.19,10584.0,Australia
544327,SWM-013A,BIODEGRADABLE SUNSCREEN SPF50,4,2023-07-20 00:00:00,21.36,10856.0,France
540527,SWM-006A,RECYCLED NYLON BOARD SHORTS - OLIVE,4,2023-01-30 00:00:00,63.66,10467.0,France
536916,SWM-010A,BIKINI TOP MINIMALIST - TERRACOTTA,3,2023-08-23 00:00:00,39.29,10095.0,Brazil
543080,SWM-008A,WATERPROOF TOTE BAG - NATURAL,1,2023-01-19 00:00:00,46.28,10719.0,Australia
547310,SWM-014A,REVERSIBLE BIKINI TOP - BLACK/WHITE,4,2023-09-20 00:00:00,42.07,11176.0,New Zealand
546122,SWM-003A,HIGH-NECK RASH GUARD - NAVY,4,2023-02-05 00:00:00,56.03,11059.0,Australia
C543296,SWM-014A,REVERSIBLE BIKINI TOP - BLACK/WHITE,-4,2023-09-30 00:00:00,39.76,10741.0,United States
545743,SWM-014A,REVERSIBLE BIKINI TOP - BLACK/WHITE,4,2023-12-30 00:00:00,41.01,11005.0,Australia
544705,SWM-014B,REVERSIBLE BIKINI BOTTOM - BLACK/WHITE,4,2023-09-08 00:00:00,37.2,10896.0,Australia
543719,SWM-003A,HIGH-NECK RASH GUARD - NAVY,2,2023-07-15 00:00:00,55.84,10787.0,Australia
537036,SWM-016A,SHELL HAIR CLIP SET,2,2023-01-06 00:00:00,13.63,10109.0,Australia
544861,SWM-001A,PRINTED SURF BIKINI TOP - CORAL,3,2023-10-25 00:00:00,38.54,10917.0,United States
543770,SWM-007A,BEADED ANKLET SET - GOLD,4,2023-10-30 00:00:00,16.76,10792.0,United States
544367,SWM-017A,SURF JOURNAL - KRAFT,2,2023-04-09 00:00:00,18.74,10866.0,Australia
541280,SWM-013A,BIODEGRADABLE SUNSCREEN SPF50,4,2023-09-01 00:00:00,22.58,10536.0,New Zealand
